Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(494, 31);(905, 253);502.95541084682844;1.0947060585021973;48095
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(494, 31);(905, 253);502.95541084682714;0.42107295989990234;72
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(494, 31);(905, 253);502.95541084682844;1.3060359954833984;37347
Algoritmi.JPS;Heuristiikka.ESTEETON;(494, 31);(905, 253);502.95541084682714;0.2195122241973877;32
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(68, 462);(1045, 380);1082.1198410471454;2.491920232772827;139320
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(68, 462);(1045, 380);1082.1198410471445;1.310657024383545;222
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(68, 462);(1045, 380);1082.1198410471454;2.155540943145752;47074
Algoritmi.JPS;Heuristiikka.ESTEETON;(68, 462);(1045, 380);1082.1198410471445;0.6230132579803467;98
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(521, 1025);(590, 728);325.5807358037434;0.20773768424987793;12262
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(521, 1025);(590, 728);325.58073580374355;0.17195916175842285;34
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(521, 1025);(590, 728);325.5807358037435;0.32064318656921387;5245
Algoritmi.JPS;Heuristiikka.ESTEETON;(521, 1025);(590, 728);325.58073580374355;0.17301321029663086;33
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(855, 185);(967, 763);660.0142853498749;1.875448226928711;88649
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(855, 185);(967, 763);660.0142853498731;0.46000003814697266;225
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(855, 185);(967, 763);660.0142853498749;1.779055118560791;67927
Algoritmi.JPS;Heuristiikka.ESTEETON;(855, 185);(967, 763);660.0142853498731;0.36062002182006836;163
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(736, 515);(199, 56);730.638743755016;1.4850101470947266;50053
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(736, 515);(199, 56);730.6387437550121;0.2925090789794922;43
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(736, 515);(199, 56);730.638743755016;1.0531589984893799;31853
Algoritmi.JPS;Heuristiikka.ESTEETON;(736, 515);(199, 56);730.6387437550121;0.2784841060638428;39
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(284, 88);(489, 752);759.6833329081865;2.3561551570892334;104137
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(284, 88);(489, 752);759.6833329081851;1.1546399593353271;178
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(284, 88);(489, 752);759.6833329081865;2.1739120483398438;64344
Algoritmi.JPS;Heuristiikka.ESTEETON;(284, 88);(489, 752);759.6833329081851;0.46810102462768555;74
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(153, 924);(908, 713);943.5605332682136;4.203338146209717;167940
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(153, 924);(908, 713);943.5605332682101;2.3093068599700928;428
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(153, 924);(908, 713);943.5605332682136;5.101732015609741;130833
Algoritmi.JPS;Heuristiikka.ESTEETON;(153, 924);(908, 713);943.5605332682101;1.551151990890503;321
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(240, 60);(598, 345);487.76659402887213;0.9498658180236816;32254
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(240, 60);(598, 345);487.7665940288702;0.26340293884277344;49
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(240, 60);(598, 345);487.76659402887213;0.605457067489624;22121
Algoritmi.JPS;Heuristiikka.ESTEETON;(240, 60);(598, 345);487.7665940288702;0.2595798969268799;34
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(1001, 400);(493, 509);563.0904037956226;1.0635180473327637;54230
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(1001, 400);(493, 509);563.0904037956217;0.6835079193115234;158
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(1001, 400);(493, 509);563.0904037956226;2.477872133255005;38205
Algoritmi.JPS;Heuristiikka.ESTEETON;(1001, 400);(493, 509);563.0904037956217;0.5909318923950195;123
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(451, 494);(686, 247);344.3401871576788;0.16669321060180664;5883
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(451, 494);(686, 247);344.3401871576774;0.37506890296936035;62
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(451, 494);(686, 247);344.3401871576788;0.446962833404541;3925
Algoritmi.JPS;Heuristiikka.ESTEETON;(451, 494);(686, 247);344.3401871576774;0.37398815155029297;62
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(524, 811);(196, 653);393.44574285494963;0.39454102516174316;17386
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(524, 811);(196, 653);393.445742854949;0.30577993392944336;66
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(524, 811);(196, 653);393.44574285494963;0.40494203567504883;5250
Algoritmi.JPS;Heuristiikka.ESTEETON;(524, 811);(196, 653);393.445742854949;0.16262578964233398;32
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(171, 769);(400, 977);341.94321753800847;0.5271339416503906;20182
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(171, 769);(400, 977);341.94321753800733;0.3198881149291992;72
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(171, 769);(400, 977);341.94321753800847;0.6909401416778564;14785
Algoritmi.JPS;Heuristiikka.ESTEETON;(171, 769);(400, 977);341.94321753800733;0.3200688362121582;70
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(784, 416);(285, 263);562.3746750430851;1.0850660800933838;52883
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(784, 416);(285, 263);562.3746750430836;0.40094804763793945;83
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(784, 416);(285, 263);562.3746750430851;1.2773032188415527;33911
Algoritmi.JPS;Heuristiikka.ESTEETON;(784, 416);(285, 263);562.3746750430836;0.283505916595459;40
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(165, 809);(950, 279);1011.562625309268;5.138516902923584;141321
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(165, 809);(950, 279);1011.5626253092632;1.2167198657989502;174
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(165, 809);(950, 279);1011.562625309268;2.253006935119629;56709
Algoritmi.JPS;Heuristiikka.ESTEETON;(165, 809);(950, 279);1011.5626253092632;0.315216064453125;56
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(447, 210);(795, 22);425.8721497261428;0.7627649307250977;35070
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(447, 210);(795, 22);425.8721497261419;0.4067230224609375;71
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(447, 210);(795, 22);425.8721497261428;0.9644320011138916;24774
Algoritmi.JPS;Heuristiikka.ESTEETON;(447, 210);(795, 22);425.8721497261419;0.3525817394256592;56
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(785, 290);(215, 654);736.0041840821088;2.3172950744628906;85402
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(785, 290);(215, 654);736.0041840821061;0.8553171157836914;104
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(785, 290);(215, 654);736.0041840821088;2.081793785095215;56087
Algoritmi.JPS;Heuristiikka.ESTEETON;(785, 290);(215, 654);736.0041840821061;0.31795406341552734;47
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(143, 161);(54, 651);550.0609665440992;0.9850091934204102;53357
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(143, 161);(54, 651);550.0609665440987;0.31031131744384766;74
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(143, 161);(54, 651);550.0609665440992;1.6061172485351562;40723
Algoritmi.JPS;Heuristiikka.ESTEETON;(143, 161);(54, 651);550.0609665440987;0.221923828125;52
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(513, 223);(237, 230);278.89949493661163;0.06299901008605957;3724
